Dateiname	Sprachtyp	Level	URL	Verfasser_in 	Datum	Herausgeber_in	Überprüfung	Siegel	URL_Standard	Dateiname_Standard	Verfasser_in_Standard	Lizenz	Korpus	Textsorte	Herausgeber_in_anno	Kommentar_Textsorte
p_76_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249862/gemeinde/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17531/gemeinde/	p_76_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_77_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249926/gesetzgebende-gewalt/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17559/gesetzgebende-gewalt/	p_77_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_78_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249925/gesetz/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17558/gesetz/	p_78_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_79_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249933/gewaltmonopol/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17570/gewaltmonopol/	p_79_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_80_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249937/grundrechte/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17585/grundrechte/	p_80_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_81_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249944/judikative/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17675/judikative/	p_81_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_82_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249949/kanzlermehrheit/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/296396/kanzlermehrheit/	p_82_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_83_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/286916/klimawandel/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/296401/klimawandel/	p_83_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_84_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249951/koalition/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17710/koalition/	p_84_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_85_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249953/konstruktives-misstrauensvotum/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/139483/konstruktives-misstrauensvotum/	p_85_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_86_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249954/kriegsdienstverweigerung/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17757/kriegsdienstverweigerung/	p_86_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_87_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249960/landesregierung/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17773/landesregierung/	p_87_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_88_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249961/landtag/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17778/landtag/	p_88_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_89_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249963/legislative/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17784/legislative/	p_89_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_90_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/287721/mehrheit/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2021	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/296430/mehrheit/	p_90_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_91_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249965/meinungsfreiheit/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17840/meinungsfreiheit/	p_91_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_92_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249974/menschenwuerde/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2021	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/296432/menschenwuerde/	p_92_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_93_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/294557/minderheitsregierung/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2019	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/296436/minderheitsregierung/	p_93_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_94_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249977/ministerpraesident-ministerpraesidentin/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17854/ministerpraesident-ministerpraesidentin/	p_94_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_95_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/326291/ministerrat/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2021	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17855/ministerrat/	p_95_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_96_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249983/monarchie/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17865/monarchie/	p_96_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_97_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/328550/nachhaltigkeit/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2021	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/296446/nachhaltigkeit/	p_97_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_98_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/267627/oeffentlicher-dienst/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2018	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17944/oeffentlicher-dienst/	p_98_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_99_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249992/oligarchie/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17953/oligarchie/	p_99_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_100_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249993/opposition/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17957/opposition/	p_100_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_101_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249995/parlament/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17986/parlament/	p_101_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_102_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/249996/partei/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/17992/partei/	p_102_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_103_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/250000/pressefreiheit/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/18063/pressefreiheit/	p_103_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_104_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/292098/presse/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2019	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/18062/presse/	p_104_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_105_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/322448/rassismus/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2020	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/18092/rassismus/	p_105_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_106_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/250002/rat-der-europaeischen-union/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/18094/rat-der-europaeischen-union/	p_106_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_107_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/250054/rechtsstaat/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/18112/rechtsstaat/	p_107_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_108_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/250055/regierung/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/18120/regierung/	p_108_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_109_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/250056/religionsfreiheit/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/18133/religionsfreiheit/	p_109_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_110_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/250057/republik/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/18140/republik/	p_110_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_111_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/250060/sozialstaat/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/18248/sozialstaat/	p_111_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
p_112_plain	Einfach	A2/B1	https://www.bpb.de/kurz-knapp/lexika/lexikon-in-einfacher-sprache/250061/staat/	Maximilian Andorff-Woller, Autorinnen- und Autorenteam des Seminars Gemeinsam Lernen, Andreas Finken, Wolfram Hilpert, Dorothee Meyer, Tabea Schüller-Rühl, Leon Spickchen, Rita Vock	2017	Bundeszentrale für politische Bildung	Team aus dem Seminar Gemeinsam Lernen der Leibniz Universität Hannover und dem Büro für Leichte Sprache Hannover unter der Leitung von Dr. Dorothee Meyer	NA	https://www.bpb.de/kurz-knapp/lexika/politiklexikon/18256/staat/	p_112_standard	Klaus Schubert, Martina Klein	CC BY-SA 4.0	Regina Stodden	Lexikon	Bildungseinrichtung	NA
